cep,logradouro,complemento,bairro,id_cidade,id_estado,lat,lon
29167028,"Rua Guanabara","","Alterosas",9267,8,-20.1850558,-40.2325662
29167029,"Rua Brasília","","Alterosas",9267,8,-20.1855784,-40.2318061
29167031,"Rua Curitiba","","Alterosas",9267,8,-20.1851977,-40.231299
29167032,"Rua Rio de Janeiro","","Alterosas",9267,8,-20.1845515,-40.2308893
29167033,"Rua Belo Horizonte","","Alterosas",9267,8,-20.1849554,-40.2295422
29167036,"Rua Porto Alegre","","Alterosas",9267,8,-20.1841782,-40.2294239
29167037,"Rua Olinda","","Alterosas",9267,8,-20.1876683,-40.2310575
29167041,"Rua São Paulo","","Alterosas",9267,8,-20.1849096,-40.2301515
29167042,"Rua Terezina","","Alterosas",9267,8,-20.1499555,-40.2347232
29167044,"Rua Pará","","Alterosas",9267,8,-20.1846382,-40.2324449
29167048,"Rua Reilly Duarte","","Alterosas",9267,8,-20.1858679,-40.2335141
29167049,"Rua Fortaleza II","","Alterosas",9267,8,-20.1848009,-40.2317466
29167051,"Rua Bahia","","Alterosas",9267,8,-20.1840195,-40.2325897
29167080,"Avenida Eldes Scherrer Souza","","Colina de Laranjeiras",9267,8,-20.1944911,-40.2565549
29167081,"Rua Herman Stern","","Colina de Laranjeiras",9267,8,-20.1859752,-40.2646665
29167082,"Avenida Monte das Oliveiras","","Colina de Laranjeiras",9267,8,-20.1891137,-40.2558938
29167083,"Avenida Mestre Álvaro","","Colina de Laranjeiras",9267,8,-20.1882251,-40.2583574
29167085,"Avenida Monte Líbano","","Colina de Laranjeiras",9267,8,-20.1872492,-40.2581275
29167087,"Rua Monte Verde","","Colina de Laranjeiras",9267,8,-20.1872519,-40.255536
29167088,"Beco Norte Sul","","Colina de Laranjeiras",9267,8,-20.1906427,-40.2568647
29167089,"Rua Monte Pascoal","","Colina de Laranjeiras",9267,8,-20.1866799,-40.2562833
29167090,"Rua Monte Sinai","","Colina de Laranjeiras",9267,8,-20.1875597,-40.2564512
29167091,"Rua Monte Ebal","","Colina de Laranjeiras",9267,8,-20.1882031,-40.2567032
29167092,"Rua Monte Everest","","Colina de Laranjeiras",9267,8,-20.1887894,-40.2576401
29167093,"Rua Monte Sião","","Colina de Laranjeiras",9267,8,-20.1890194,-40.2580623
29167094,"Rua Monte dos Gêmeos","","Colina de Laranjeiras",9267,8,-20.1892135,-40.2585042
29167095,"Rua Monte Horebe","","Colina de Laranjeiras",9267,8,-20.1893734,-40.2589602
29167097,"Rua Monte Hermom","","Colina de Laranjeiras",9267,8,-20.189535,-40.2593914
29167098,"Rua Monte Agá","","Colina de Laranjeiras",9267,8,-20.186917,-40.2565119
29167099,"Rua Monte Moriá","","Colina de Laranjeiras",9267,8,-20.1894908,-40.2603675
29167100,"Rua Monte Belo","","Colina de Laranjeiras",9267,8,-20.1886567,-40.2605682
29167101,"Rua Monte Ararate","","Colina de Laranjeiras",9267,8,-20.1885326,-40.2610081
29167102,"Rua Monte Gilboa","","Colina de Laranjeiras",9267,8,-20.1871787,-40.2591881
29167103,"Rua Monte Betel","","Colina de Laranjeiras",9267,8,-20.1868316,-40.2587926
29167104,"Rua Monte Gileade","","Colina de Laranjeiras",9267,8,-20.1872492,-40.2581275
29167105,"Rua Monte Castelo","","Colina de Laranjeiras",9267,8,-20.186474,-40.2579376
29167106,"Rua Monte do Caparaó","","Colina de Laranjeiras",9267,8,-20.186411,-40.257452
29167107,"Rua Sylvia","","Colina de Laranjeiras",9267,8,-20.186917,-40.2565119
29167108,"Rua Ana Maria","","Colina de Laranjeiras",9267,8,-20.1903745,-40.2604117
29167111,"Rodovia Norte Sul","","Colina de Laranjeiras",9267,8,-20.1737077,-40.2534382
29167114,"Avenida Central","","Colina de Laranjeiras",9267,8,-20.1886288538,-40.2625093194
29167119,"Avenida Macanaíba","","Colina de Laranjeiras",9267,8,-20.186917,-40.2565119
29167124,"Avenida Braúna","","Colina de Laranjeiras",9267,8,-20.1864144,-40.2546217
29167128,"Rua Jatobá","","Colina de Laranjeiras",9267,8,-20.186917,-40.2565119
29167129,"Rua Bicuíba","","Colina de Laranjeiras",9267,8,-20.186917,-40.2565119
29167131,"Rua Imbirema","","Colina de Laranjeiras",9267,8,-20.186917,-40.2565119
29167132,"Rua Peroba","","Colina de Laranjeiras",9267,8,-20.186917,-40.2565119
29167134,"Rua Ipê","","Colina de Laranjeiras",9267,8,-20.186917,-40.2565119
29167136,"Rua Arapoca","","Colina de Laranjeiras",9267,8,-20.186917,-40.2565119
29167137,"Rua Anjico","","Colina de Laranjeiras",9267,8,-20.186917,-40.2565119
29167138,"Rua Garibu","","Colina de Laranjeiras",9267,8,-20.186917,-40.2565119
29167139,"Rua Cedro","","Colina de Laranjeiras",9267,8,-20.186917,-40.2565119
29167142,"Rua Pinho","","Colina de Laranjeiras",9267,8,-20.186917,-40.2565119
29167143,"Rua Jequitibá","","Colina de Laranjeiras",9267,8,-20.186917,-40.2565119
29167163,"Rua Duque de Caxias","","Colina de Laranjeiras",9267,8,-20.2008412,-40.2495002
29167167,"Rua Dona Tereza Cristina","","Colina de Laranjeiras",9267,8,-20.1917318,-40.2655685
29167168,"Rua Dom Pedro II","","Colina de Laranjeiras",9267,8,-20.2000392,-40.2506655
29167172,"Rua Barão do Rio Branco","","Colina de Laranjeiras",9267,8,-20.8184239,-49.5149953
29167174,"Rua João Evangelista de Souza","","Colina de Laranjeiras",9267,8,-20.1917434,-40.2655194
29167175,"Rua Dominique","","Colina de Laranjeiras",9267,8,-20.1913778,-40.2598744
29167176,"Rua Beija-flor I","","Colina de Laranjeiras",9267,8,-20.1846987,-40.2629994
29167178,"Rua Cristiano","","Colina de Laranjeiras",9267,8,-20.1908771,-40.2609152
29167179,"Rua Catarina","","Colina de Laranjeiras",9267,8,-20.1911241,-40.2603929
29167180,"Rua Bárbara","","Colina de Laranjeiras",9267,8,-20.1907738,-40.2614915
29167183,"Rodovia Governador Mário Covas","","Colina de Laranjeiras",9267,8,-20.1732672,-40.2673531
29167185,"Rua Klaus","","Colina de Laranjeiras",9267,8,-20.19125,-40.259297
29167190,"Avenida Carolina","","Colina de Laranjeiras",9267,8,-20.1917135,-40.2605752
29167300,"Avenida Talma Rodrigues Ribeiro","","Boulevard Lagoa",9267,8,-20.164045,-40.1971306
29167523,"Avenida Domingos José Martins","","Novo Porto Canoa",9267,8,-20.1456897,-40.2559105
29167524,"Rua Agenor Pereira dos Santos","","Novo Porto Canoa",9267,8,-20.1435029,-40.2539571
29167525,"Rua Dom Marcos Teixeira","","Novo Porto Canoa",9267,8,-20.1435029,-40.2539571
29167526,"Rua Antão de Mesquita","","Novo Porto Canoa",9267,8,-20.1456109,-40.2543334
29167527,"Rua Francisco Nunes Marinho","","Novo Porto Canoa",9267,8,-20.1454365,-40.2536105
29167528,"Rua Matias de Albuquerque","","Novo Porto Canoa",9267,8,-20.1460034,-40.2533161
29167529,"Rua Índio Poti","","Novo Porto Canoa",9267,8,-20.146337,-40.2529003
29167531,"Rua João Maurício de Nassau","","Novo Porto Canoa",9267,8,-20.1469707,-40.2520562
29167532,"Rua João Fernandes Vieira","","Novo Porto Canoa",9267,8,-20.1471849,-40.2515818
29167533,"Rua Regente Feijó","","Novo Porto Canoa",9267,8,-20.147404,-40.251095
29167534,"Rua Henrique Dias","","Novo Porto Canoa",9267,8,-20.1476443,-40.2506408
29167535,"Rua Rio Jucu","","Novo Porto Canoa",9267,8,-20.145401,-40.2596408
29167536,"Avenida Rio Amazonas","","Novo Porto Canoa",9267,8,-20.1412031,-40.2521358
29167537,"Rua Felipe dos Santos","","Novo Porto Canoa",9267,8,-20.1481722,-40.2518689
29167539,"Rua André Vital de Negreiros","","Novo Porto Canoa",9267,8,-20.1480069,-40.2529826
29167541,"Rua Ana Nery","","Novo Porto Canoa",9267,8,-20.1425272,-40.2589353
29167542,"Rua Cristina da Silva","","Novo Porto Canoa",9267,8,-20.1435029,-40.2539571
29167543,"Avenida São Paulo","","Novo Porto Canoa",9267,8,-20.1381851,-40.2533185
29167547,"Rua Carcará","","Novo Porto Canoa",9267,8,-20.141303,-40.2492679
29167548,"Rua Jaburu","","Novo Porto Canoa",9267,8,-20.1401312,-40.2529137
29167549,"Rua Siriri","","Novo Porto Canoa",9267,8,-20.1394786,-40.2510997
29167551,"Rua Colibri","","Novo Porto Canoa",9267,8,-20.1408199,-40.2529382
29167552,"Rua Tiê","","Novo Porto Canoa",9267,8,-20.1413191,-40.2531604
29167553,"Rua Juruva","","Novo Porto Canoa",9267,8,-20.1412477,-40.2539961
29167554,"Rua Visconde do Rio Branco","","Novo Porto Canoa",9267,8,-20.1416201,-40.2543693
29167556,"Rua Pimenta Bueno","","Novo Porto Canoa",9267,8,-20.1421765,-40.2552787
29167557,"Rua Perdigão Malheiros","","Novo Porto Canoa",9267,8,-20.1424187,-40.2565567
29167559,"Rua Joaquim Nabuco","","Novo Porto Canoa",9267,8,-20.1428018,-40.2546273
29167561,"Servidão Juruva","","Novo Porto Canoa",9267,8,-20.1435029,-40.2539571
29167562,"Servidão Visconde do Rio Branco","","Novo Porto Canoa",9267,8,-20.1435029,-40.2539571
29167564,"Travessa Tiradentes","","Novo Porto Canoa",9267,8,-20.1411892,-40.2513143
29167565,"Rua Coronel Belmiro Gouveia","","Novo Porto Canoa",9267,8,-20.1429263,-40.2494664
29167566,"Rua Antônio Francisco Lisboa","","Novo Porto Canoa",9267,8,-20.1409264,-40.2502796
29167567,"Rua Tiradentes","","Novo Porto Canoa",9267,8,-20.1411892,-40.2513143
29167568,"Rua Princesa Isabel","","Novo Porto Canoa",9267,8,-20.1418741,-40.2505622
29167569,"Rua Mestre Valentim","","Novo Porto Canoa",9267,8,-20.1422311,-40.2501761
29167571,"Rua Teófilo Otoni","","Novo Porto Canoa",9267,8,-20.156424,-40.2659084
29167572,"Rua Luiza Grimaldi","","Novo Porto Canoa",9267,8,-20.1435029,-40.2539571
29167573,"Rua Antônio Conselheiro","","Novo Porto Canoa",9267,8,-20.1439061,-40.2497514
29167574,"Rua José Clemente Pereira","","Novo Porto Canoa",9267,8,-20.144116,-40.2492373
29167575,"Rua Marechal Rondon","","Novo Porto Canoa",9267,8,-20.1446489,-40.2490659
29167576,"Rua Euzébio de Queiroz","","Novo Porto Canoa",9267,8,-20.1446559,-40.2483494
29167577,"Rua Tavares Bastos","","Novo Porto Canoa",9267,8,-20.1449534,-40.2479405
29167578,"Rua Rio Chuí","","Novo Porto Canoa",9267,8,-20.1445696,-40.2610119
29167581,"Rua Rio Mearim","","Novo Porto Canoa",9267,8,-20.1439839,-40.2599284
29167582,"Rua Rio Turiaçu","","Novo Porto Canoa",9267,8,-20.1449768,-40.2599839
29167585,"Rua Martin Soares Moreno","","Novo Porto Canoa",9267,8,-20.1465964,-40.2524368
29167586,"Rua Harpia","","Novo Porto Canoa",9267,8,-20.1410124,-40.2560624
29167587,"Rua Jaó","","Novo Porto Canoa",9267,8,-20.1402507,-40.2520287
29167588,"Servidão Tiê","","Novo Porto Canoa",9267,8,-20.1435029,-40.2539571
29167589,"Rua Vasco Fernandes Coutinho","","Novo Porto Canoa",9267,8,-20.1429264,-40.2502213
29167601,"Beco 13 de Novembro","","Taquara II",9267,8,-20.1786891,-40.2552345
29167602,"Beco da Conceição II","","Taquara II",9267,8,-20.1795442,-40.2595
29167603,"Beco 8 de Junho","","Taquara II",9267,8,-20.2045227,-40.2786046
29167604,"Beco 4 de Fevereiro","","Taquara II",9267,8,-20.1786891,-40.2552345
29167605,"Escadaria Batinga","","Taquara II",9267,8,-20.1786891,-40.2552345
29167606,"Beco 10 de Agosto","","Taquara II",9267,8,-20.1786891,-40.2552345
29167607,"Beco Bom Jesus","","Taquara II",9267,8,-20.1816152,-40.2588613
29167608,"Rua dos Eucaliptos","","Taquara II",9267,8,-20.1813485,-40.2587758
29167609,"Rua Túlio Ambrósio de Oliveira","","Taquara II",9267,8,-20.1786891,-40.2552345
29167610,"Beco do Sossego","","Taquara II",9267,8,-20.1801126,-40.260594
29167611,"Beco Dois Irmãos","","Taquara II",9267,8,-20.1804959,-40.2555726
29167613,"Beco 5 de Março","","Taquara II",9267,8,-20.1803224,-40.2590132
29167614,"Beco 6 de Abril","","Taquara II",9267,8,-20.1803563,-40.259006
29167616,"Beco da Esperança","","Taquara II",9267,8,-20.2020944,-40.2390944
29167617,"Beco da Conceição I","","Taquara II",9267,8,-20.1795442,-40.2595
29167619,"Beco 9 de Julho","","Taquara II",9267,8,-20.1788848,-40.2550848
29167620,"Beco 11 de Setembro","","Taquara II",9267,8,-20.1795818,-40.2562333
29167622,"Beco 14 de Dezembro","","Taquara II",9267,8,-20.1786891,-40.2552345
29167623,"Beco Boa Vista","","Taquara II",9267,8,-20.13487,-40.2868458
29167625,"Beco 7 de Maio","","Taquara II",9267,8,-20.1784807,-40.2592063
29167626,"Rua Santa Luzia","","Taquara II",9267,8,-20.2042013,-40.2757836
29167627,"Beco Manoel Lopes","","Taquara II",9267,8,-20.180155,-40.2571513
29167628,"Beco 12 de Outubro","","Taquara II",9267,8,-20.1786891,-40.2552345
29167629,"Beco São João","","Taquara II",9267,8,-20.180325,-40.2564828
29167630,"Beco 2 de Janeiro","","Taquara II",9267,8,-20.2098752,-40.2594041
29167631,"Travessa Brasil","","Taquara II",9267,8,-20.2131925,-40.2384422
29167632,"Travessa Palmeirinha","","Taquara II",9267,8,-20.1791873,-40.2525386
29167633,"Travessa 13 de Maio","","Taquara II",9267,8,-20.1802619,-40.2585935
29167634,"Travessa 21 de Abril","","Taquara II",9267,8,-20.1802619,-40.2585935
29167635,"Rodovia Governador Mário Covas","","Taquara II",9267,8,-20.1732672,-40.2673531
29167637,"Rua São Jorge I","","Taquara II",9267,8,-20.1786891,-40.2552345
29167638,"Rua Manoel Lopes","","Taquara II",9267,8,-20.1795119,-40.2603557
29167639,"Rua João Lopes","","Taquara II",9267,8,-20.1785705,-40.2601469
29167642,"Rua Campinho","","Taquara II",9267,8,-20.1786891,-40.2552345
29167644,"Rua da Conceição","","Taquara II",9267,8,-20.1795442,-40.2595
29167645,"Rua Julia Eler Dela Costa","","Taquara II",9267,8,-20.1799561,-40.2549053
29167647,"Rua 13 de Maio","","Taquara II",9267,8,-20.1794416,-40.2589904
29167649,"Rua Cedrolândia","","Taquara II",9267,8,-20.1801507,-40.2567365
29167650,"Rua Samuel Meira Brasil","","Taquara II",9267,8,-20.1781036,-40.2580074
29167652,"Rua Dois Irmãos","","Taquara II",9267,8,-20.1804959,-40.2555726
29167653,"Rua São Jorge II","","Taquara II",9267,8,-20.1786891,-40.2552345
29167654,"Rua Palmeirinha","","Taquara II",9267,8,-20.1805591,-40.2558114
29167655,"Rua Vila Nova","","Taquara II",9267,8,-20.1797141,-40.2555287
29167656,"Rua 7 de Setembro","","Taquara II",9267,8,-20.1787812,-40.2557013
29167657,"Rua Geraldo Silveira","","Taquara II",9267,8,-20.1797413,-40.2650842
29167660,"Avenida Porto Canoa","","Taquara II",9267,8,-20.158586,-40.2539802
29167662,"Rua Portobrás","","Taquara II",9267,8,-20.178296,-40.2604987
29167720,"Rua Doutor Arnaldo Andrade","","Taquara I",9267,8,-20.1824556,-40.2632541
29167726,"Rua Dom João Batista","","Taquara I",9267,8,-20.1835358,-40.2697567
29167730,"Rua Coronel Walfredo Francisco Paiva","","Taquara I",9267,8,-20.181453,-40.2635422
29167732,"Rua das Flores","","Taquara I",9267,8,-20.1819484,-40.2614198
29167734,"Rua dos Pássaros","","Taquara I",9267,8,-20.1818776,-40.260671
29167736,"Rua José Salles Nogueira","","Taquara I",9267,8,-20.1834706,-40.2644625
29167738,"Rua da Glória","","Taquara I",9267,8,-20.1798507,-40.2643287
29167740,"Rua Carlos Nicolete Madeira","","Taquara I",9267,8,-20.1842828,-40.2631905
29167742,"Rua José da Costa Muniz","","Taquara I",9267,8,-20.1835128,-40.2623279
29167743,"Beco Cláudio da Cunha","","Taquara I",9267,8,-20.183539,-40.2659342
29167744,"Rua Santo Antônio","","Taquara I",9267,8,-20.1821298,-40.2598699
29167745,"Beco José da Costa Muniz","","Taquara I",9267,8,-20.1835128,-40.2623279
29168595,"Rua dos Melros","","Porto Canoa",9267,8,-20.1534038,-40.2457999
29168600,"Avenida Brasília","","Porto Canoa",9267,8,-20.1525059,-40.2510208
29168605,"Rua Pernalta","","Porto Canoa",9267,8,-20.1529075,-40.245943
29168615,"Rua dos Patos","","Porto Canoa",9267,8,-20.1524933,-40.2462564
29168620,"Rua dos Socós","","Porto Canoa",9267,8,-20.1512095,-40.2505406
29168625,"Rua do Faisão","","Porto Canoa",9267,8,-20.1520512,-40.2465379
29168630,"Rua do Tizil","","Porto Canoa",9267,8,-20.1519537,-40.2496197
29168635,"Rua dos Maçaricos","","Porto Canoa",9267,8,-20.151811,-40.2472545
29168640,"Rua das Japiras","","Porto Canoa",9267,8,-20.150968,-40.2500489
29168650,"Rua dos Guachos","","Porto Canoa",9267,8,-20.1516111,-40.249232
29168655,"Rua do Falcão","","Porto Canoa",9267,8,-20.1511554,-40.2482278
29168660,"Rua dos Pombos","","Porto Canoa",9267,8,-20.1506662,-40.2496234
29168665,"Rua dos Araçaris","","Porto Canoa",9267,8,-20.1512893,-40.2473277
29168670,"Rua dos Gaviões","","Porto Canoa",9267,8,-20.1513304,-40.2487607
